tmdb_id,title,genres,worldwide_revenue_usd,predicted_revenue_usd,absolute_error_usd,release_year,budget_usd,prediction_lower_usd,prediction_upper_usd,blockbuster_probability,blockbuster_actual,blockbuster_predicted,signed_error_usd,revenue_band
817758,TÁR,Music; Drama,29048571.0,15532012.100179754,13516558.899820246,2022,35000000.0,0.0,168489807.9771003,0.0356095011029197,0,0,-13516558.899820246,Regular (<$250M)
823147,To Leslie,Drama,27322.0,1844374.206814699,1817052.206814699,2022,,0.0,154802170.08373526,0.020867055873419,0,0,1817052.206814699,Regular (<$250M)
830784,"Lyle, Lyle, Crocodile",Comedy; Family; Music,111080122.0,24737010.25152359,86343111.74847642,2022,50000000.0,0.0,177694806.12844414,0.0209389259038926,0,0,-86343111.74847642,Regular (<$250M)
848058,Piggy,Horror; Drama,543064.0,1608940.163008589,1065876.163008589,2022,2400000.0,0.0,154566736.03992915,0.020802882925697,0,0,1065876.163008589,Regular (<$250M)
616820,Halloween Ends,Horror; Thriller,105400796.0,66919306.41792256,38481489.58207744,2022,33000000.0,0.0,219877102.2948431,0.0208219456277694,0,0,-38481489.58207744,Regular (<$250M)
919573,The Innocent,Comedy; Crime; Romance,5175806.0,2051983.1854526985,3123822.8145473013,2022,4000000.0,0.0,155009779.06237325,0.020802882925697,0,0,-3123822.8145473013,Regular (<$250M)
854239,Till,Drama; History,11498884.0,11822529.463584024,323645.4635840226,2022,33000000.0,0.0,164780325.3405046,0.0219659698955674,0,0,323645.46358402446,Regular (<$250M)
879444,Accident Man: Hitman's Holiday,Action; Comedy; Crime,41000000.0,7987604.932145731,33012395.06785427,2022,,0.0,160945400.8090663,0.0208769086415115,0,0,-33012395.06785427,Regular (<$250M)
436270,Black Adam,Action; Adventure; Science Fiction,393452111.0,85559127.4059974,307892983.5940026,2022,200000000.0,0.0,238516923.28291795,0.0568313676341604,0,0,-307892983.5940026,High Grossing ($250M-$400M)
865498,The New Toy,Comedy; Family; Drama,7295051.0,15429676.559313271,8134625.559313271,2022,13125000.0,0.0,168387472.43623382,0.020802882925697,0,0,8134625.559313271,Regular (<$250M)
674324,The Banshees of Inisherin,Drama; Comedy,49300000.0,3188807.8671308006,46111192.1328692,2022,20000000.0,0.0,156146603.74405134,0.0208282620888054,0,0,-46111192.1328692,Regular (<$250M)
886083,Deadstream,Horror; Comedy; Fantasy,1031519.0,286822.646761,744696.3532390001,2022,,0.0,153244618.52368155,0.020802882925697,0,0,-744696.3532390001,Regular (<$250M)
965150,Aftersun,Drama,7834405.0,448593.9318553611,7385811.068144639,2022,,0.0,153406389.8087759,0.020802882925697,0,0,-7385811.068144639,Regular (<$250M)
893712,Sword Art Online the Movie – Progressive – Scherzo of Deep Night,Animation; Action; Fantasy; Science Fiction,9071701.0,12547921.047574216,3476220.0475742165,2022,,0.0,165505716.92449477,0.0216155946107869,0,0,3476220.0475742165,Regular (<$250M)
676547,Prey for the Devil,Horror; Thriller,37655699.0,2628849.9636106775,35026849.03638932,2022,,0.0,155586645.84053123,0.020802882925697,0,0,-35026849.03638932,Regular (<$250M)
615952,Armageddon Time,Drama,6524886.0,8170408.440890877,1645522.4408908775,2022,15000000.0,0.0,161128204.31781143,0.0208282620888054,0,0,1645522.4408908766,Regular (<$250M)
892515,Masquerade,Comedy; Crime; Drama; Romance,6667598.0,9507226.877086656,2839628.877086656,2022,14000000.0,0.0,162465022.75400722,0.0210053173354777,0,0,2839628.877086656,Regular (<$250M)
901563,Close,Drama,3129968.0,1025338.2651617724,2104629.7348382277,2022,,0.0,153983134.14208233,0.0208282620888054,0,0,-2104629.7348382277,Regular (<$250M)
760099,Living,Drama,6999027.0,2978576.823546132,4020450.176453868,2022,10000000.0,0.0,155936372.7004667,0.020802882925697,0,0,-4020450.176453868,Regular (<$250M)
910858,The Estate,Comedy; Drama,572062.0,1076809.2192595594,504747.2192595594,2022,,0.0,154034605.0961801,0.020802882925697,0,0,504747.2192595594,Regular (<$250M)
505642,Black Panther: Wakanda Forever,Action; Adventure; Science Fiction,859102154.0,1243116932.9325864,384014778.9325864,2022,250000000.0,1090159137.055666,1396074728.809507,0.7916901787598424,1,1,384014778.9325864,Blockbuster (>$400M)
806368,The Son,Drama,3564844.0,5181696.189298491,1616852.189298491,2022,,0.0,158139492.06621903,0.0210056761415325,0,0,1616852.189298491,Regular (<$250M)
804095,The Fabelmans,Drama,45629909.0,40017428.79483403,5612480.205165967,2022,40000000.0,0.0,192975224.6717546,0.0212029452103813,0,0,-5612480.205165967,Regular (<$250M)
916224,Suzume,Animation; Drama; Adventure; Fantasy,314992206.0,37209677.92221117,277782528.07778883,2022,13000000.0,0.0,190167473.79913172,0.0213232541497876,0,0,-277782528.07778883,High Grossing ($250M-$400M)
593643,The Menu,Comedy; Horror,79628200.0,11577782.197205182,68050417.80279481,2022,35000000.0,0.0,164535578.07412574,0.0209389259038926,0,0,-68050417.80279481,Regular (<$250M)
823999,Diabolik: Ginko Attacks!,Crime; Action,1228459.0,2089366.469314266,860907.469314266,2022,,0.0,155047162.34623483,0.020685432796028,0,0,860907.469314266,Regular (<$250M)
837881,She Said,Drama; History,13900000.0,10813846.071551604,3086153.928448396,2022,32000000.0,0.0,163771641.94847214,0.021174766566793,0,0,-3086153.928448396,Regular (<$250M)
791177,Bones and All,Horror; Romance; Drama,15234907.0,5136924.68768816,10097982.31231184,2022,16000000.0,0.0,158094720.56460872,0.0209915197978345,0,0,-10097982.31231184,Regular (<$250M)
952701,Return to Seoul,Drama,1594998.0,1413033.7618780874,181964.23812191255,2022,,0.0,154370829.63879862,0.0208282620888054,0,0,-181964.23812191255,Regular (<$250M)
653851,Devotion,War; Drama; History,21768133.0,46592182.22961821,24824049.229618207,2022,90000000.0,0.0,199549978.10653877,0.0420942012978369,0,0,24824049.229618207,Regular (<$250M)
661374,Glass Onion: A Knives Out Mystery,Comedy; Crime; Mystery,15000000.0,172647838.1730287,157647838.1730287,2022,40000000.0,19690042.296108156,325605634.0499493,0.0216577686920863,0,0,157647838.1730287,Regular (<$250M)
877269,Strange World,Animation; Family; Adventure; Fantasy; Science Fiction,73621640.0,56840835.46746187,16780804.53253813,2022,180000000.0,0.0,209798631.3443824,0.0607390698825862,0,0,-16780804.53253813,Regular (<$250M)
668482,Roald Dahl's Matilda the Musical,Family; Comedy; Fantasy,37289659.0,15625534.875350244,21664124.124649756,2022,25000000.0,0.0,168583330.7522708,0.0208823853530802,0,0,-21664124.124649756,Regular (<$250M)
744594,White Noise,Comedy; Drama,71476.0,45862731.35022725,45791255.35022725,2022,100000000.0,0.0,198820527.2271478,0.0334298983161191,0,0,45791255.35022725,Regular (<$250M)
876792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,Animation; Fantasy; Adventure,11628645.0,18996075.204998624,7367430.204998624,2022,,0.0,171953871.08191916,0.0216155946107869,0,0,7367430.204998624,Regular (<$250M)
899112,Violent Night,Action; Comedy; Fantasy,75734910.0,53287890.43546016,22447019.56453984,2022,20000000.0,0.0,206245686.3123807,0.0212040636455847,0,0,-22447019.56453984,Regular (<$250M)
783675,The First Slam Dunk,Animation; Comedy; Drama,258000000.0,7838808.216028006,250161191.783972,2022,,0.0,160796604.09294856,0.0213184057061003,0,0,-250161191.783972,High Grossing ($250M-$400M)
315162,Puss in Boots: The Last Wish,Animation; Adventure; Fantasy; Comedy; Family,484700000.0,246149345.9309478,238550654.0690522,2022,90000000.0,93191550.05402726,399107141.8078683,0.0622731355935907,1,0,-238550654.0690522,Blockbuster (>$400M)
785084,The Whale,Drama,57615635.0,5297996.74640429,52317638.25359571,2022,3000000.0,0.0,158255792.62332484,0.020791712888208,0,0,-52317638.25359571,Regular (<$250M)
814757,Empire of Light,Drama; Romance,11395604.0,30936088.07692424,19540484.07692424,2022,13500000.0,0.0,183893883.9538448,0.0206176066179282,0,0,19540484.07692424,Regular (<$250M)
1020696,Play Dead,Horror; Thriller,356840.0,843663.2173665507,486823.2173665507,2022,,0.0,153801459.0942871,0.020802882925697,0,0,486823.2173665507,Regular (<$250M)
76600,Avatar: The Way of Water,Action; Adventure; Science Fiction,2334484620.0,573379981.4734284,1761104638.5265718,2022,460000000.0,420422185.5965078,726337777.350349,0.6010917544756877,1,1,-1761104638.5265718,Blockbuster (>$400M)
696157,Whitney Houston: I Wanna Dance with Somebody,Music; Drama,59806881.0,24827276.845328417,34979604.15467158,2022,50000000.0,0.0,177785072.72224897,0.0308870400807082,0,0,-34979604.15467158,Regular (<$250M)
803700,The Eight Mountains,Drama,9494985.0,1553772.2407839925,7941212.759216008,2022,,0.0,154511568.11770454,0.0210933587920451,0,0,-7941212.759216008,Regular (<$250M)
615777,Babylon,Drama; Comedy,65267446.0,75872209.52023855,10604763.520238549,2022,78000000.0,0.0,228830005.3971591,0.0364687479280026,0,0,10604763.520238549,Regular (<$250M)
777245,Women Talking,Drama,7589419.0,1668468.9986664464,5920950.001333553,2022,20000000.0,0.0,154626264.875587,0.0208178805256418,0,0,-5920950.001333553,Regular (<$250M)
916401,Watch the Skies,Science Fiction; Adventure; Drama,69618.0,3232348.5781236417,3162730.5781236417,2022,5000000.0,0.0,156190144.45504418,0.020802882925697,0,0,3162730.5781236417,Regular (<$250M)
536554,M3GAN,Science Fiction; Horror,180089109.0,64139552.24969023,115949556.75030977,2022,12000000.0,0.0,217097348.1266108,0.0212481894298521,0,0,-115949556.75030977,Regular (<$250M)
758009,Shotgun Wedding,Action; Comedy; Romance,4495365.0,13212303.002198748,8716938.002198748,2022,,0.0,166170098.8791193,0.0208178805256418,0,0,8716938.002198748,Regular (<$250M)
937278,A Man Called Otto,Comedy; Drama,113360085.0,26746737.19068498,86613347.80931503,2022,50000000.0,0.0,179704533.06760553,0.0212577316211678,0,0,-86613347.80931503,Regular (<$250M)
739405,Operation Fortune: Ruse de Guerre,Action; Comedy; Thriller; Adventure,48983306.0,27487691.096431497,21495614.903568503,2023,50000000.0,0.0,180445486.97335204,0.0209249703252046,0,0,-21495614.903568503,Regular (<$250M)
816904,Mummies,Animation; Adventure; Fantasy; Family,53400000.0,12779243.817628415,40620756.18237159,2023,12000000.0,0.0,165737039.69454896,0.0210231015883665,0,0,-40620756.18237159,Regular (<$250M)
842544,Transfusion,Crime; Action; Drama,95000.0,573167.3317372648,478167.3317372648,2023,,0.0,153530963.2086578,0.020825323946338,0,0,478167.3317372648,Regular (<$250M)
967585,Alibi.com 2,Comedy; Family,34112816.0,8270313.862273033,25842502.137726966,2023,,0.0,161228109.7391936,0.0208769086415115,0,0,-25842502.137726966,Regular (<$250M)
646389,Plane,Action; Adventure; Thriller,74515586.0,12441035.785054214,62074550.214945786,2023,25000000.0,0.0,165398831.66197476,0.020802882925697,0,0,-62074550.214945786,Regular (<$250M)
994143,Skinamarink,Horror,2131183.0,7790.928250006092,2123392.071749994,2023,15000.0,0.0,152965586.80517057,0.020802882925697,0,0,-2123392.071749994,Regular (<$250M)
990140,Sakra,Action; Adventure,159959.0,2402995.2018474117,2243036.2018474117,2023,,0.0,155360791.07876796,0.0209588768283183,0,0,2243036.2018474117,Regular (<$250M)
768362,Missing,Drama; Mystery; Thriller,48767848.0,18353517.455228083,30414330.544771917,2023,7000000.0,0.0,171311313.33214864,0.0208823853530802,0,0,-30414330.544771917,Regular (<$250M)
842675,The Wandering Earth II,Science Fiction; Action; Adventure,665000000.0,356844990.3424928,308155009.6575072,2023,73800000.0,203887194.46557227,509802786.2194134,0.4977476449561928,1,1,-308155009.6575072,Blockbuster (>$400M)
939338,Epic Tails,Animation; Adventure; Fantasy; Family; Comedy,4834952.0,1049568.5757346791,3785383.424265321,2023,,0.0,154007364.45265523,0.0210231015883665,0,0,-3785383.424265321,Regular (<$250M)
980078,Winnie the Pooh: Blood and Honey,Horror,7717044.0,521374.764733391,7195669.235266609,2023,100000.0,0.0,153479170.64165395,0.021083507447797,0,0,-7195669.235266609,Regular (<$250M)
667216,Infinity Pool,Horror; Science Fiction; Thriller,5078400.0,2360216.3268366735,2718183.6731633265,2023,4500000.0,0.0,155318012.20375723,0.0208282620888054,0,0,-2718183.6731633265,Regular (<$250M)
972230,Maybe I Do,Comedy; Romance; Drama,4393504.0,2169226.338447526,2224277.661552474,2023,7500000.0,0.0,155127022.2153681,0.020802882925697,0,0,-2224277.661552474,Regular (<$250M)
631842,Knock at the Cabin,Horror; Mystery; Thriller,54700000.0,6692899.651044455,48007100.34895554,2023,20000000.0,0.0,159650695.527965,0.020728091143835,0,0,-48007100.34895554,Regular (<$250M)
643215,Asterix & Obelix: The Middle Kingdom,Family; Comedy; Adventure; Fantasy,46497678.0,59859730.3064159,13362052.3064159,2023,72000000.0,0.0,212817526.18333644,0.0220485144250477,0,0,13362052.3064159,Regular (<$250M)
942922,80 for Brady,Comedy; Drama,29637811.0,7209561.516358517,22428249.483641483,2023,28000000.0,0.0,160167357.39327908,0.0208282620888054,0,0,-22428249.483641483,Regular (<$250M)
906221,Magic Mike's Last Dance,Comedy; Drama; Romance,52000000.0,94854846.32693124,42854846.32693125,2023,45000000.0,0.0,247812642.20385185,0.0208995631686838,0,0,42854846.32693124,Regular (<$250M)
983883,Marry My Dead Body,Comedy; Action; Horror,15410325.0,2555434.0554724587,12854890.94452754,2023,1874400.0,0.0,155513229.932393,0.0233205974985912,0,0,-12854890.94452754,Regular (<$250M)
1016084,BlackBerry,Comedy; Drama; History,2600000.0,1336533.5409041718,1263466.4590958282,2023,5000000.0,0.0,154294329.41782472,0.020802882925697,0,0,-1263466.4590958282,Regular (<$250M)
640146,Ant-Man and the Wasp: Quantumania,Action; Adventure; Science Fiction,476071180.0,690287603.1184071,214216423.11840713,2023,200000000.0,537329807.2414865,843245398.9953277,0.7193199914875849,1,1,214216423.11840713,Blockbuster (>$400M)
844417,Marlowe,Crime,6262663.0,874936.6630135447,5387726.336986455,2023,20000000.0,0.0,153832732.5399341,0.0208282620888054,0,0,-5387726.336986455,Regular (<$250M)
845659,Perfect Addiction,Drama; Romance,143705.0,4181603.3894499945,4037898.3894499945,2023,,0.0,157139399.26637053,0.0208178805256418,0,0,4037898.3894499945,Regular (<$250M)
804150,Cocaine Bear,Thriller; Comedy; Crime,88314672.0,71881409.55182956,16433262.448170438,2023,32500000.0,0.0,224839205.4287501,0.0214902432990378,0,0,-16433262.448170438,Regular (<$250M)
977506,The Crime Is Mine,Crime; Comedy; Mystery; Drama,10436638.0,4491685.808582374,5944952.191417626,2023,13700000.0,0.0,157449481.68550292,0.020802882925697,0,0,-5944952.191417626,Regular (<$250M)
677179,Creed III,Drama; Action,275300000.0,220181487.53982377,55118512.46017623,2023,75000000.0,67223691.66290322,373139283.4167443,0.0362587479641773,0,0,-55118512.46017623,High Grossing ($250M-$400M)
459003,Mavka: The Forest Song,Animation; Adventure; Family; Fantasy,17974964.0,5787016.045208516,12187947.954791484,2023,5000000.0,0.0,158744811.92212906,0.0210231015883665,0,0,-12187947.954791484,Regular (<$250M)
700391,65,Action; Adventure; Science Fiction,60730568.0,28728601.921161298,32001966.078838702,2023,45000000.0,0.0,181686397.79808185,0.0210204104686043,0,0,-32001966.078838702,Regular (<$250M)
921785,Mixed by Erry,Comedy; History; Music,1120191.0,2984703.8289387044,1864512.8289387044,2023,8538750.0,0.0,155942499.70585924,0.0208282620888054,0,0,1864512.8289387044,Regular (<$250M)
934433,Scream VI,Horror; Thriller; Crime,169063850.0,79423041.9243737,89640808.0756263,2023,33000000.0,0.0,232380837.80129427,0.0210033604376821,0,0,-89640808.0756263,Regular (<$250M)
933419,Champions (2023),Comedy; Drama,9263009.0,5368098.662949333,3894910.337050667,2023,,0.0,158325894.53986987,0.0209915197978345,0,0,-3894910.337050667,Regular (<$250M)
958196,Inside,Thriller; Drama,170000.0,2605105.9499786138,2435105.9499786138,2023,,0.0,155562901.82689917,0.0209216666707987,0,0,2435105.9499786138,Regular (<$250M)
978870,Last Night of Amore,Thriller; Crime,3800000.0,2069148.4654069971,1730851.5345930029,2023,9500000.0,0.0,155026944.34232754,0.0209588768283183,0,0,-1730851.5345930029,Regular (<$250M)
594767,Shazam! Fury of the Gods,Comedy; Action; Fantasy,134221819.0,345206573.0698857,210984754.06988567,2023,110000000.0,192248777.19296512,498164368.9468062,0.0892699872135079,0,1,210984754.06988567,Regular (<$250M)
813477,Shin Kamen Rider,Action; Drama; Science Fiction,15787771.0,12992990.448463392,2794780.5515366066,2023,,0.0,165950786.32538393,0.0209114624188262,0,0,-2794780.5515366085,Regular (<$250M)
603692,John Wick: Chapter 4,Action; Thriller; Crime,447316405.0,218245306.61283812,229071098.38716188,2023,100000000.0,65287510.73591757,371203102.4897587,0.0586786242699051,1,0,-229071098.38716188,Blockbuster (>$400M)
493529,Dungeons & Dragons: Honor Among Thieves,Adventure; Fantasy; Comedy,208200000.0,125377150.21286736,82822849.78713265,2023,151000000.0,0.0,278334946.0897879,0.0451585704012722,0,0,-82822849.78713264,Regular (<$250M)
800787,A Good Person,Drama,3101256.0,3196555.804496083,95299.80449608294,2023,,0.0,156154351.68141663,0.0210117095633502,0,0,95299.80449608294,Regular (<$250M)
555285,"Are You There God? It's Me, Margaret.",Comedy; Drama,21800000.0,15427001.40021342,6372998.59978658,2023,30000000.0,0.0,168384797.27713397,0.0208282620888054,0,0,-6372998.59978658,Regular (<$250M)
876619,Pantafa,Horror,116365.0,1218280.898479866,1101915.898479866,2023,,0.0,154176076.77540043,0.0208282620888054,0,0,1101915.898479866,Regular (<$250M)
1016121,Beautiful Disaster,Romance; Drama; Comedy,6850036.0,16957759.533000685,10107723.533000683,2023,25000000.0,0.0,169915555.40992123,0.0209163106624399,0,0,10107723.533000683,Regular (<$250M)
502356,The Super Mario Bros. Movie,Family; Comedy; Adventure; Fantasy; Animation,1360879735.0,329507285.51936424,1031372449.4806358,2023,100000000.0,176549489.6424437,482465081.3962848,0.0743593824544938,1,1,-1031372449.4806358,Blockbuster (>$400M)
758323,The Pope's Exorcist,Horror; Thriller,76987621.0,67149503.00614081,9838117.993859189,2023,18000000.0,0.0,220107298.88306135,0.0212040636455847,0,0,-9838117.993859189,Regular (<$250M)
796185,The Three Musketeers: D'Artagnan,Adventure; Action; Drama; History,31843086.0,11932347.864083486,19910738.135916516,2023,27500000.0,0.0,164890143.74100405,0.0209578060858948,0,0,-19910738.135916516,Regular (<$250M)
964980,Air,Drama; History,90100000.0,24680433.991802048,65419566.00819795,2023,80000000.0,0.0,177638229.8687226,0.0266377171835351,0,0,-65419566.00819795,Regular (<$250M)
605886,To Catch a Killer,Thriller; Crime; Drama,3138750.0,3310073.1162307635,171323.1162307635,2023,,0.0,156267868.9931513,0.020802882925697,0,0,171323.1162307635,Regular (<$250M)
649609,Renfield,Comedy; Fantasy; Horror,26493921.0,53361613.84589085,26867692.84589085,2023,65000000.0,0.0,206319409.7228114,0.0221831579372706,0,0,26867692.84589085,Regular (<$250M)
931102,Ride On,Action; Comedy; Drama,36232675.0,18635965.08277428,17596709.91722572,2023,,0.0,171593760.95969483,0.0236915398350509,0,0,-17596709.91722572,Regular (<$250M)
1008048,How to Blow Up a Pipeline,Crime; Drama; Thriller,1046811.0,905954.7826935822,140856.21730641776,2023,,0.0,153863750.65961415,0.0208282620888054,0,0,-140856.21730641776,Regular (<$250M)
713704,Evil Dead Rise,Horror; Thriller,147256372.0,47841608.869252115,99414763.13074788,2023,15000000.0,0.0,200799404.74617267,0.0209787907257324,0,0,-99414763.13074788,Regular (<$250M)
809787,Mafia Mamma,Comedy; Crime; Action,3900000.0,14138704.336535333,10238704.336535333,2023,41000000.0,0.0,167096500.2134559,0.0209389259038926,0,0,10238704.336535333,Regular (<$250M)
798286,Beau Is Afraid,Comedy; Adventure; Fantasy,12337378.0,13694310.329837952,1356932.3298379518,2023,35000000.0,0.0,166652106.2067585,0.0215923606140499,0,0,1356932.3298379518,Regular (<$250M)
913673,Nefarious,Horror; Drama,5400000.0,1795416.473127236,3604583.526872764,2023,3000000.0,0.0,154753212.3500478,0.021083507447797,0,0,-3604583.526872764,Regular (<$250M)
1047041,Detective Conan: Black Iron Submarine,Animation; Action; Crime; Mystery,106771806.0,28634336.473141592,78137469.5268584,2023,,0.0,181592132.35006213,0.0215746243556987,0,0,-78137469.5268584,Regular (<$250M)
882569,Guy Ritchie's The Covenant,War; Action; Thriller,21948551.0,25659649.711437173,3711098.711437173,2023,55000000.0,0.0,178617445.58835772,0.024559941453411,0,0,3711098.711437173,Regular (<$250M)
900379,Afire,Drama; Romance; Comedy,2147526.0,1285307.2637571914,862218.7362428086,2023,,0.0,154243103.14067775,0.0208282620888054,0,0,-862218.7362428086,Regular (<$250M)
925263,A Brighter Tomorrow,Comedy,6551542.0,10517022.766181698,3965480.766181698,2023,13266839.0,0.0,163474818.64310226,0.020802882925697,0,0,3965480.766181698,Regular (<$250M)
636173,Dream,Comedy; Drama,3890008.0,2378265.837489708,1511742.162510292,2023,,0.0,155336061.71441025,0.0209915197978345,0,0,-1511742.162510292,Regular (<$250M)
455476,Knights of the Zodiac,Fantasy; Action; Science Fiction,7000000.0,22012598.673584662,15012598.673584662,2023,60000000.0,0.0,174970394.55050522,0.022273909228017,0,0,15012598.673584662,Regular (<$250M)
878361,Big George Foreman,History; Drama,3800000.0,11320287.481734354,7520287.481734354,2023,32000000.0,0.0,164278083.35865492,0.0212829008716591,0,0,7520287.481734354,Regular (<$250M)
447365,Guardians of the Galaxy Vol. 3,Science Fiction; Adventure; Action,845550000.0,755180201.5924604,90369798.4075396,2023,250000000.0,602222405.7155398,908137997.469381,0.7409589685997554,1,1,-90369798.4075396,Blockbuster (>$400M)
758336,Love Again,Romance; Drama; Comedy,10000000.0,19811939.97078371,9811939.97078371,2023,9000000.0,0.0,172769735.84770426,0.0208823853530802,0,0,9811939.97078371,Regular (<$250M)
536437,Hypnotic,Mystery; Science Fiction; Thriller,16014123.0,24612311.017112073,8598188.017112073,2023,70000000.0,0.0,177570106.89403263,0.0231936946977035,0,0,8598188.017112073,Regular (<$250M)
1008102,Rally Road Racers,Animation; Family; Comedy,2900000.0,1428181.592702327,1471818.407297673,2023,,0.0,154385977.46962288,0.0210231015883665,0,0,-1471818.407297673,Regular (<$250M)
921452,Jeanne du Barry,Drama; History; Romance,13000000.0,4885049.872070378,8114950.127929622,2023,22400000.0,0.0,157842845.74899092,0.020802882925697,0,0,-8114950.127929622,Regular (<$250M)
385687,Fast X,Action; Crime; Thriller,704709660.0,659575034.2117106,45134625.78828943,2023,340000000.0,506617238.33479,812532830.0886312,0.7103814399858758,1,1,-45134625.78828943,Blockbuster (>$400M)
447277,The Little Mermaid (2023),Adventure; Family; Fantasy; Romance,569626289.0,187266713.60339275,382359575.3966073,2023,297000000.0,34308917.7264722,340224509.4803133,0.0771645196225048,1,1,-382359575.3966073,Blockbuster (>$400M)
869612,Master Gardener,Drama; Crime; Mystery; Thriller,1506008.0,1723127.0961503077,217119.09615030745,2023,4100000.0,0.0,154680922.97307086,0.020825323946338,0,0,217119.09615030768,Regular (<$250M)
989672,Just the Two of Us,Thriller; Drama; Romance,5099005.0,2157404.8850979726,2941600.1149020274,2023,6300000.0,0.0,155115200.76201853,0.020802882925697,0,0,-2941600.1149020274,Regular (<$250M)
717930,Kandahar,Action; Thriller; War,9400000.0,18020363.413243663,8620363.413243666,2023,30000000.0,0.0,170978159.29016423,0.0208178805256418,0,0,8620363.413243663,Regular (<$250M)
801112,Kidnapped,Drama; History,4123091.0,3532562.1925976225,590528.8074023775,2023,14100000.0,0.0,156490358.06951818,0.0210401291130113,0,0,-590528.8074023775,Regular (<$250M)
829051,About My Father,Comedy,18167819.0,15084125.860960534,3083693.139039466,2023,29100000.0,0.0,168041921.7378811,0.020802882925697,0,0,-3083693.139039466,Regular (<$250M)
890215,You Hurt My Feelings,Drama; Comedy; Romance,5000000.0,1176206.137573283,3823793.862426717,2023,,0.0,154134002.01449382,0.020802882925697,0,0,-3823793.862426717,Regular (<$250M)
963765,Strange Way of Life,Drama; Western; Romance,1064830.0,2086246.416212399,1021416.416212399,2023,800000.0,0.0,155044042.29313296,0.020867055873419,0,0,1021416.416212399,Regular (<$250M)
986070,The Wrath of Becky,Action; Horror; Thriller,207118.0,796491.6726035296,589373.6726035296,2023,199507.0,0.0,153754287.54952407,0.0208769086415115,0,0,589373.6726035296,Regular (<$250M)
532408,The Boogeyman,Horror,82344833.0,9365202.359819677,72979630.64018032,2023,35000000.0,0.0,162322998.23674023,0.0209389259038926,0,0,-72979630.64018032,Regular (<$250M)
569094,Spider-Man: Across the Spider-Verse,Animation; Action; Adventure; Science Fiction,690897910.0,364328186.5139624,326569723.4860376,2023,100000000.0,211370390.63704184,517285982.39088297,0.1680587014744052,1,1,-326569723.4860376,Blockbuster (>$400M)
955555,The Roundup: No Way Out,Action; Crime; Thriller,83410298.0,24511247.579700183,58899050.42029981,2023,,0.0,177469043.45662072,0.0212238409550277,0,0,-58899050.42029981,Regular (<$250M)
666277,Past Lives,Drama; Romance,28126646.0,7602107.087289531,20524538.91271047,2023,12000000.0,0.0,160559902.9642101,0.0208178805256418,0,0,-20524538.91271047,Regular (<$250M)
667538,Transformers: Rise of the Beasts,Science Fiction; Adventure; Action,441381193.0,181186916.91371268,260194276.08628732,2023,195000000.0,28229121.03679213,334144712.7906332,0.0638606288539881,1,0,-260194276.08628732,Blockbuster (>$400M)
888003,The Book of Solutions,Comedy; Drama,3557686.0,847046.0018764882,2710639.9981235117,2023,,0.0,153804841.87879702,0.020802882925697,0,0,-2710639.9981235117,Regular (<$250M)
747188,Asteroid City,Comedy; Drama,53857743.0,18364326.77401821,35493416.225981794,2023,25000000.0,0.0,171322122.65093875,0.0208680859095391,0,0,-35493416.22598179,Regular (<$250M)
298618,The Flash,Action; Science Fiction; Adventure,271333313.0,110486981.10408288,160846331.89591712,2023,220000000.0,0.0,263444776.98100343,0.1006739261627874,0,1,-160846331.89591712,High Grossing ($250M-$400M)
976573,Elemental,Animation; Comedy; Family; Romance,496444308.0,104268483.4367501,392175824.5632499,2023,200000000.0,0.0,257226279.31367064,0.0737215426083456,1,1,-392175824.5632499,Blockbuster (>$400M)
884605,No Hard Feelings,Comedy; Romance,83000000.0,31132516.307966977,51867483.69203302,2023,45000000.0,0.0,184090312.18488753,0.0210382854682337,0,0,-51867483.69203302,Regular (<$250M)
1008392,The Blackening,Horror; Comedy,18563767.0,67065643.03909626,48501876.03909626,2023,5000000.0,0.0,220023438.9160168,0.021083507447797,0,0,48501876.03909626,Regular (<$250M)
864168,Joy Ride,Comedy,15800000.0,6694227.504735293,9105772.495264707,2023,20000000.0,0.0,159652023.38165584,0.0208282620888054,0,0,-9105772.495264707,Regular (<$250M)
1083862,Resident Evil: Death Island,Action; Animation; Science Fiction; Horror,53929.0,1484026.7699287916,1430097.7699287916,2023,,0.0,154441822.64684933,0.0211219772654021,0,0,1430097.7699287916,Regular (<$250M)
1108211,Lost in the Stars,Mystery; Crime; Thriller,334039200.0,10174381.66426596,323864818.335734,2023,9500000.0,0.0,163132177.5411865,0.0286946405687905,0,0,-323864818.335734,High Grossing ($250M-$400M)
335977,Indiana Jones and the Dial of Destiny,Adventure; Action,383963057.0,708405030.5748112,324441973.5748112,2023,294700000.0,555447234.6978906,861362826.4517318,0.687239546491859,0,1,324441973.5748112,High Grossing ($250M-$400M)
1040148,"Ruby Gillman, Teenage Kraken",Animation; Family; Fantasy; Comedy,46247409.0,75134110.35829332,28886701.358293325,2023,70000000.0,0.0,228091906.23521388,0.0255278758447328,0,0,28886701.358293325,Regular (<$250M)
678512,Sound of Freedom,Action; Drama,250600000.0,2602880.3109312076,247997119.6890688,2023,14500000.0,0.0,155560676.18785176,0.0209588768283183,0,0,-247997119.6890688,High Grossing ($250M-$400M)
